"","symbol","logFC","P.Value","adj.P.Val","description","MEcolor","gene.signif.corr","gene.signif.corr.pval"
"204","Naa38",0.170597049933257,0.0738,0.975036798561151,"N(alpha)-acetyltransferase 38, NatC auxiliary subunit","blue",-0.545123352549079,0.0236345065540093
"205","Ppp4r3a",-0.211943100390021,0.0744,0.975036798561151,"protein phosphatase 4 regulatory subunit 3A","blue",0.474590417492881,0.0542414508307576
"206","Mmp15",0.217973152402545,0.0748,0.975036798561151,"matrix metallopeptidase 15","blue",-0.480764780413013,0.0507561495842834
"207","Exoc2",-0.209147009876321,0.0758,0.975036798561151,"exocyst complex component 2","blue",0.512129871411075,0.0355791053149394
"208","Cops7a",0.0703204670979316,0.0762,0.975036798561151,"COP9 signalosome subunit 7A","blue",-0.417739068971704,0.0952167756983217
"209","Usp24",-0.383254004190438,0.0762,0.975036798561151,"ubiquitin specific peptidase 24","blue",0.677784384716952,0.00279098938808118
"210","Snx2",-0.391116620728047,0.0768,0.975036798561151,"sorting nexin 2","blue",0.501049677518851,0.040479480798308
"211","Ythdf1",0.136301326457735,0.0796,0.975036798561151,"YTH N6-methyladenosine RNA binding protein 1","blue",-0.346428358693296,0.173136951909469
"212","Acd",0.276022241386179,0.08,0.975036798561151,"adrenocortical dysplasia","blue",-0.38081337492638,0.131545832330638
"213","Pdk1",0.231008573897951,0.0802,0.975036798561151,"pyruvate dehydrogenase kinase, isoenzyme 1","blue",-0.450433896645681,0.0696115923119098
"214","Vcpip1",-0.342387106238536,0.0808,0.975036798561151,"valosin containing protein (p97)/p47 complex interacting protein 1","blue",0.479027341881874,0.0517194309665117
"215","Pcid2",0.313958993471208,0.0812,0.975036798561151,"PCI domain containing 2","blue",-0.371915592867842,0.141565888844823
"216","Cnnm3",0.14759309508314,0.0816,0.975036798561151,"cyclin M3","blue",-0.390707547627753,0.120994050196424
"217","Mettl23",0.184481146907745,0.0822,0.975036798561151,"methyltransferase like 23","blue",-0.448508119188403,0.0709614688983328
"218","Ncbp1",0.203939836063944,0.0828,0.975036798561151,"nuclear cap binding protein subunit 1","blue",-0.385847512942396,0.126100253659543
"219","Abhd8",0.251535536089013,0.0832,0.975036798561151,"abhydrolase domain containing 8","blue",-0.528915105016006,0.0290341323133033
"220","Gnl3",-0.129176659860589,0.085,0.975036798561151,"guanine nucleotide binding protein-like 3 (nucleolar)","blue",0.409571763997421,0.102546417071194
"221","Nedd8",0.0982893190129719,0.085,0.975036798561151,"neural precursor cell expressed, developmentally down-regulated gene 8","blue",-0.619541848044878,0.00799187115423079
"222","Cdk2ap2",0.261127560014963,0.0856,0.975036798561151,"CDK2-associated protein 2","blue",-0.369403904708425,0.144486800288539
"223","Gatad2b",-0.286843064968163,0.0858,0.975036798561151,"GATA zinc finger domain containing 2B","blue",0.564257970994502,0.0183006212226233
"224","Sf3b2",-0.096064626613547,0.0862,0.975036798561151,"splicing factor 3b, subunit 2","blue",0.452143266132491,0.0684292973452789
"225","Sall2",-0.142497172678633,0.0864,0.975036798561151,"spalt like transcription factor 2","blue",0.415105143829078,0.0975381957276638
"226","Mad2l2",0.269877383657271,0.0868,0.975036798561151,"MAD2 mitotic arrest deficient-like 2","blue",-0.434743983232026,0.0811743766721688
"227","Golm2",-0.149751857212359,0.0872,0.975036798561151,"golgi membrane protein 2","blue",0.367509284874819,0.1467172789724
"228","Nup133",-0.231848266822023,0.0872,0.975036798561151,"nucleoporin 133","blue",0.363289013102005,0.15177015182097
"229","Ndufb8",0.118178696530356,0.0876,0.975036798561151,"NADH:ubiquinone oxidoreductase subunit B8","blue",-0.594637168209114,0.0118153018559449
"230","Ascc2",0.277926846905412,0.088,0.975036798561151,"activating signal cointegrator 1 complex subunit 2","blue",-0.427264176183713,0.0871521953293747
"231","Chd8",-0.282858502688287,0.0894,0.975036798561151,"chromodomain helicase DNA binding protein 8","blue",0.591345914475825,0.0124136356678783
"232","Tbc1d22a",-0.248616402203012,0.0894,0.975036798561151,"TBC1 domain family, member 22a","blue",0.515950762563634,0.033998854068075
"233","Dnajc28",-0.304653334188111,0.09,0.975036798561151,"DnaJ heat shock protein family (Hsp40) member C28","blue",0.443761319178816,0.0743706416336485
"234","Ncl",-0.220368387961562,0.0904,0.975036798561151,"nucleolin","blue",0.651184240137423,0.00463335715015221
"235","Rbbp6",-0.286450269840726,0.0904,0.975036798561151,"retinoblastoma binding protein 6, ubiquitin ligase","blue",0.600384858443708,0.0108253958194419
"236","Nol8",-0.171268835917791,0.0906,0.975036798561151,"nucleolar protein 8","blue",0.46727219471764,0.0586003008540171
"237","Pcif1",0.209581019143659,0.0906,0.975036798561151,"phosphorylated CTD interacting factor 1","blue",-0.347980138913796,0.17109072740552
"238","Scyl2",-0.2639198915243,0.091,0.975036798561151,"SCY1-like 2 (S. cerevisiae)","blue",0.415056898886132,0.0975810905829406
"239","Ext1",-0.281485940969628,0.0914,0.975036798561151,"exostosin glycosyltransferase 1","blue",0.494703022235124,0.0435077461875032
"240","Ackr3",0.513177828520598,0.092,0.975036798561151,"atypical chemokine receptor 3","blue",-0.508336470179918,0.0372028271457534
"241","Doc2a",0.209015786907262,0.092,0.975036798561151,"double C2, alpha","blue",-0.384850756702177,0.127165775304678
"242","Ttc14",-0.16486676994108,0.092,0.975036798561151,"tetratricopeptide repeat domain 14","blue",0.507292148226718,0.0376595867116601
"243","Eif5b",-0.105206194881616,0.0926,0.975036798561151,"eukaryotic translation initiation factor 5B","blue",0.544804541997789,0.0237325802657457
"244","Mlf2",0.09630050442175,0.0926,0.975036798561151,"myeloid leukemia factor 2","blue",-0.476282589958342,0.0532689943744446
"245","Usp53",-0.262745486265996,0.0928,0.975036798561151,"ubiquitin specific peptidase 53","blue",0.419433949754715,0.0937440933584868
"246","Lcorl",-0.214554463400082,0.0934,0.975036798561151,"ligand dependent nuclear receptor corepressor-like","blue",0.47964128737686,0.0513774930730512
"247","Lcorl",-0.214554463400082,0.0934,0.975036798561151,"ligand dependent nuclear receptor corepressor-like","blue",0.47964128737686,0.0513774930730512
"248","Tst",0.222506061264331,0.0936,0.975036798561151,"thiosulfate sulfurtransferase, mitochondrial","blue",-0.59680927998327,0.0114331112756419
"249","Abat",-0.107671364421455,0.0938,0.975036798561151,"4-aminobutyrate aminotransferase","blue",0.497168439755441,0.042311720008676
"250","Tnfaip1",0.161752664827924,0.094,0.975036798561151,"tumor necrosis factor, alpha-induced protein 1 (endothelial)","blue",-0.483592820546242,0.0492170496402254
"251","Jmjd1c",-0.356517449129726,0.0942,0.975036798561151,"jumonji domain containing 1C","blue",0.519712075655723,0.0324962244408873
"252","Sike1",0.18721758039539,0.0948,0.975036798561151,"suppressor of IKBKE 1","blue",-0.358739494607713,0.157348708306253
"253","Ercc6l2",-0.33641386549233,0.095,0.975036798561151,"excision repair cross-complementing rodent repair deficiency, complementation group 6 like 2","blue",0.379678459928828,0.132795687128516
"254","Btaf1",-0.231984937351994,0.0964,0.975036798561151,"B-TFIID TATA-box binding protein associated factor 1","blue",0.344284891249397,0.175990233065924
"255","Ndufb2",0.129049311237472,0.0966,0.975036798561151,"NADH:ubiquinone oxidoreductase subunit B2","blue",-0.58961161361738,0.0127384315362124
"256","Baz2b",-0.285340184412822,0.0972,0.975036798561151,"bromodomain adjacent to zinc finger domain, 2B","blue",0.481569291102587,0.0503146905018027
"257","Med13",-0.338809180585709,0.0972,0.975036798561151,"mediator complex subunit 13","blue",0.424428297374782,0.0894996633349801
"258","Ccdc181",-0.209565050817163,0.098,0.975036798561151,"coiled-coil domain containing 181","blue",0.354843989246809,0.162234560036276
"259","Thrap3",-0.153058088528381,0.098,0.975036798561151,"thyroid hormone receptor associated protein 3","blue",0.516953931106514,0.0335929999423271
"260","Rbm26",-0.162582241907424,0.0982,0.975036798561151,"RNA binding motif protein 26","blue",0.488404544691529,0.0466792466999281
"261","Smyd2",0.173094766700122,0.0988,0.975036798561151,"SET and MYND domain containing 2","blue",-0.432263271465375,0.0831228990026361
"262","Eif4g3",-0.201580112129911,0.0992,0.975036798561151,"eukaryotic translation initiation factor 4 gamma, 3","blue",0.588323299027769,0.0129840270761466
"263","Dnaja3",0.114210337881382,0.0998,0.975036798561151,"DnaJ heat shock protein family (Hsp40) member A3","blue",-0.532030009406657,0.0279291115495537
"264","Mtor",-0.285401985599298,0.1,0.975036798561151,"mechanistic target of rapamycin kinase","blue",0.551810357175567,0.0216489346056774
"265","Itsn1",-0.219108356246033,0.1002,0.975036798561151,"intersectin 1 (SH3 domain protein 1A)","blue",0.466041831385685,0.0593579455545435
"266","Tep1",-0.268988346930472,0.1014,0.975036798561151,"telomerase associated protein 1","blue",0.460415240770203,0.0629157116811089
"267","Rabif",-0.351841072361753,0.1016,0.975036798561151,"RAB interacting factor","blue",0.404551967408456,0.107245834893211
"268","Mia3",-0.465821459761051,0.1018,0.975036798561151,"MIA SH3 domain ER export factor 3","blue",0.519921105665677,0.0324142363781511
"269","Trip11",-0.278891217588253,0.1024,0.975036798561151,"thyroid hormone receptor interactor 11","blue",0.49408125038936,0.0438133745830542
"270","Add2",-0.141439550961132,0.1034,0.975036798561151,"adducin 2 (beta)","blue",0.556221096798009,0.0204120563120066
"271","Csnk1a1",-0.115402066515918,0.1036,0.975036798561151,"casein kinase 1, alpha 1","blue",0.358424634285597,0.157739860781343
"272","Nkain4",0.132118808001318,0.1038,0.975036798561151,"Na+/K+ transporting ATPase interacting 4","blue",-0.404236062185911,0.107546596067703
"273","Ireb2",-0.213104598095018,0.1058,0.975036798561151,"iron responsive element binding protein 2","blue",0.383305059792946,0.128830486063471
"274","Poc5",-0.274352368769655,0.1066,0.975036798561151,"POC5 centriolar protein","blue",0.341192124010563,0.180162228404271
"275","Tenm3",-0.153998671178325,0.1066,0.975036798561151,"teneurin transmembrane protein 3","blue",0.504450026591231,0.0389242792266897
"276","Bicd1",-0.296367531621131,0.1072,0.975036798561151,"BICD cargo adaptor 1","blue",0.55369989988169,0.0211121150119969
"277","Fam171b",-0.180705175300395,0.1074,0.975036798561151,"family with sequence similarity 171, member B","blue",0.498720958311618,0.0415714344862751
"278","Oaz1",0.125933203021495,0.1076,0.975036798561151,"ornithine decarboxylase antizyme 1","blue",-0.518276356858532,0.0330636591779759
"279","Rrp1b",-0.237358390360268,0.1078,0.975036798561151,"ribosomal RNA processing 1B","blue",0.427576804464127,0.0868961591580362
"280","Mtmr2",-0.195584255044754,0.1092,0.975036798561151,"myotubularin related protein 2","blue",0.390172605949012,0.121548874829258
"281","Gtf2b",0.216925961720005,0.1108,0.975036798561151,"general transcription factor IIB","blue",-0.48648633005536,0.0476788557982541
"282","Atrn",-0.301391817490967,0.111,0.975036798561151,"attractin","blue",0.569977303438353,0.0169051829875685
"283","Map4",-0.520086477034363,0.1112,0.975036798561151,"microtubule-associated protein 4","blue",0.403430341174474,0.108316398182959
"284","Usp7",-0.230733175021342,0.1114,0.975036798561151,"ubiquitin specific peptidase 7","blue",0.419310503439087,0.093850800289239
"285","Plppr3",0.192314280597198,0.112,0.975036798561151,"phospholipid phosphatase related 3","blue",-0.351949697301271,0.16593033713759
"286","Vps13c",-0.281955493430317,0.112,0.975036798561151,"vacuolar protein sorting 13C","blue",0.46859142782134,0.0577959397502948
"287","Heyl",0.231604137637956,0.1124,0.975036798561151,"hairy/enhancer-of-split related with YRPW motif-like","blue",-0.377070741203411,0.135698634603141
"288","Hpcal4",0.1540804290373,0.1128,0.975036798561151,"hippocalcin-like 4","blue",-0.321226450662412,0.20867647347129
"289","Gabarapl2",0.0881641391548893,0.1132,0.975036798561151,"gamma-aminobutyric acid (GABA) A receptor-associated protein-like 2","blue",-0.512141022462318,0.0355744133654717
"290","Ptchd1",-0.272767830840769,0.1134,0.975036798561151,"patched domain containing 1","blue",0.418870912848403,0.0942314901961872
"291","Pold4",0.213998389464064,0.1148,0.975036798561151,"polymerase (DNA-directed), delta 4","blue",-0.421843719674927,0.0916784966199042
"292","Septin5",0.0986046704878163,0.1152,0.975036798561151,"septin 5","blue",-0.402395312111705,0.109311002747914
"293","Eif3a",-0.240447945847073,0.1154,0.975036798561151,"eukaryotic translation initiation factor 3, subunit A","blue",0.514692966210816,0.0345130086280075
"294","Fgd4",-0.330176479986416,0.1164,0.975036798561151,"FYVE, RhoGEF and PH domain containing 4","blue",0.482192054936309,0.049974943121883
"295","Psenen",0.166652072985505,0.118,0.975036798561151,"presenilin enhancer gamma secretase subunit","blue",-0.531974919209038,0.027948368912358
"296","Anp32b",-0.187133726655269,0.1194,0.975036798561151,"acidic (leucine-rich) nuclear phosphoprotein 32 family, member B","blue",0.311061716763786,0.22425753584512
"297","Spryd4",0.280048979465956,0.1194,0.975036798561151,"SPRY domain containing 4","blue",-0.359371373124486,0.156565709483046
"298","Umad1",-0.149798425808619,0.1196,0.975036798561151,"UMAP1-MVP12 associated (UMA) domain containing 1","blue",0.32805886891628,0.198608519753348
"299","Srek1",-0.258615202465906,0.1204,0.975036798561151,"splicing regulatory glutamine/lysine-rich protein 1","blue",0.585776216118459,0.0134805973880709
"300","Tstd2",0.161300462672985,0.121,0.975036798561151,"thiosulfate sulfurtransferase (rhodanese)-like domain containing 2","blue",-0.349980623438903,0.168476841314339
"301","Gcc2",-0.335115521356098,0.122,0.975036798561151,"GRIP and coiled-coil domain containing 2","blue",0.483627263739056,0.049198523272634
"302","Nipbl",-0.247475252389979,0.1222,0.975036798561151,"NIPBL cohesin loading factor","blue",0.47759004500712,0.0525265961842712
"303","Sh2d3c",0.217216543290142,0.1228,0.975036798561151,"SH2 domain containing 3C","blue",-0.50095177836691,0.0405249436860396
"304","Mrpl37",0.0872867328399698,0.1232,0.975036798561151,"mitochondrial ribosomal protein L37","blue",-0.56664968206482,0.0177065137743391
"305","Taok1",-0.268855986853027,0.1232,0.975036798561151,"TAO kinase 1","blue",0.514947969741687,0.03440829271786
"306","Bloc1s4",0.218398183913526,0.124,0.975036798561151,"biogenesis of lysosomal organelles complex-1, subunit 4, cappuccino","blue",-0.370470737803736,0.143241143394672
"307","Zranb1",-0.192890791643104,0.1242,0.975036798561151,"zinc finger, RAN-binding domain containing 1","blue",0.409826142661728,0.102312246111044
"308","Cep350",-0.305394044593267,0.1248,0.975036798561151,"centrosomal protein 350","blue",0.484653457555617,0.048648950306934
"309","Eea1",-0.33624166011446,0.125,0.975036798561151,"early endosome antigen 1","blue",0.554221116942573,0.0209658777165799
"310","Rit1",0.104129894705333,0.1258,0.975036798561151,"Ras-like without CAAX 1","blue",-0.510686137875033,0.0361905739385273
"311","Cct8",0.0719369319869614,0.1262,0.975036798561151,"chaperonin containing Tcp1, subunit 8 (theta)","blue",-0.464647792410592,0.0602251418155247
"312","Erc1",-0.325728853709464,0.1262,0.975036798561151,"ELKS/RAB6-interacting/CAST family member 1","blue",0.422096555153093,0.0914636860192743
"313","Dnajc7",-0.283885056169938,0.1268,0.975036798561151,"DnaJ heat shock protein family (Hsp40) member C7","blue",0.399567965013079,0.112060834681531
"314","Kif3b",-0.273929756220458,0.1272,0.975036798561151,"kinesin family member 3B","blue",0.612962532292291,0.00888854685103796
"315","Zmym4",-0.191978829247898,0.1272,0.975036798561151,"zinc finger, MYM-type 4","blue",0.517988736260805,0.0331782408619046
"316","Cul5",-0.196991309226831,0.1274,0.975036798561151,"cullin 5","blue",0.474473179252411,0.0543093127083626
"317","Irf3",0.128459736297236,0.1276,0.975036798561151,"interferon regulatory factor 3","blue",-0.388920763254382,0.122854201937056
"318","Mllt3",-0.189828292822872,0.1278,0.975036798561151,"myeloid/lymphoid or mixed-lineage leukemia; translocated to, 3","blue",0.322284596165865,0.207095984932599
"319","Nucks1",-0.103606542896145,0.128,0.975036798561151,"nuclear casein kinase and cyclin-dependent kinase substrate 1","blue",0.457880107331802,0.0645692489519347
"320","Polr2e",0.0953561523591286,0.128,0.975036798561151,"polymerase (RNA) II (DNA directed) polypeptide E","blue",-0.385106904161829,0.126891359795378
"321","Ppp1r14c",0.249796828050111,0.1292,0.975036798561151,"protein phosphatase 1, regulatory inhibitor subunit 14C","blue",-0.380386702793591,0.132014754713145
